Timestamp,Tournament ID,Tournament Name,Event ID,Event Name,Set ID,Game Number,Stage Name,Winner ID,Loser ID,Winner Name,Loser Name,Winner Character,Loser Character
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458792,0,,2353861,2353612,Lexsteel,Oz,Ridley,Yoshi
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458792,2,,2353861,2353612,Lexsteel,Oz,Ridley,Yoshi
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458797,0,,2354197,2352425,Zach67671,PRIME COMMANDO,Samus,Donkey Kong
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458797,2,,2354197,2352425,Zach67671,PRIME COMMANDO,Samus,Donkey Kong
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458845,0,,2343525,2043491,mrme08,AlteredBeast,Inkling,Young Link
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458845,2,,2343525,2043491,mrme08,AlteredBeast,Inkling,Young Link
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458847,3,,2351210,2331072,GauNt3r,Dekuzard,Wolf,Link
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458850,0,,1806104,2049175,Mr.M,Cam,Corrin,Pokemon Trainer
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458858,1,,2328274,2354427,ultibman5000,WB | TempesTineRage,Kirby,Corrin
1544203800,57629,WaveBounce Smash Ultimate Release Tournament,123248,SSBU Singles,17458865,0,,2353612,2354427,Oz,WB | TempesTineRage,Yoshi,Samus
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17459981,1,,2300719,2297352,MaizE,Drizzie,R.O.B.,Falco
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17459983,0,,2352926,2285769,Newskill3,TL | RedNekra,Ness,Little Mac
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17459989,0,,2350075,2297352,Mctraf,Drizzie,Peach,Zero Suit Samus
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17459989,2,,2297352,2350075,Drizzie,Mctraf,Zero Suit Samus,Peach
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17460163,0,,2352926,2297352,Newskill3,Drizzie,Ness,Zero Suit Samus
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17460165,0,,2350075,2355472,Mctraf,A-Mag,Link,Pikachu
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17460644,0,,2300719,2355414,MaizE,Pheobats,R.O.B.,Marth
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17460835,0,,2330922,2297352,Dekuzard,Drizzie,Link,Zero Suit Samus
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17461042,0,,2330922,2352926,Dekuzard,Newskill3,Link,Ness
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17461049,0,,2330922,2297352,Dekuzard,Drizzie,Link,Zero Suit Samus
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17461051,0,,2330922,2355441,Dekuzard,LOU | Makken,Link,Inkling
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17461051,2,,2330922,2355441,Dekuzard,LOU | Makken,Link,Inkling
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17461103,0,,2349546,2355414,Rogue,Pheobats,Marth,Pokemon Trainer
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17461107,0,,2349546,2354434,Rogue,Amaie G,Marth,Kirby
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17461296,0,,2330922,2349316,Dekuzard,BRKD | Mariner,Link,Mario
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17462322,0,,2300658,2355472,NeonLytes,A-Mag,Ganondorf,Pikachu
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464240,0,,2346043,2279812,RST SCS | Lew,Djealo,Young Link,Corrin
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464240,1,,2346043,2279812,RST SCS | Lew,Djealo,Young Link,Corrin
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464499,0,,2337010,2350075,CJ,Mctraf,Ganondorf,Link
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464499,1,,2337010,2350075,CJ,Mctraf,Bowser,Peach
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464712,0,,2348441,2350075,RST SCS | ThunderBug,Mctraf,Mega Man,Kirby
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464755,0,,2346043,2337010,RST SCS | Lew,CJ,Cloud,Ganondorf
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464827,0,,2348441,2337010,RST SCS | ThunderBug,CJ,Mega Man,Ganondorf
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464827,2,,2337010,2348441,CJ,RST SCS | ThunderBug,Ganondorf,Mega Man
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17464828,0,,2350975,2350075,TT1,Mctraf,Ridley,Bowser
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17465064,0,,2348441,2344533,RST SCS | ThunderBug,Nuclear Nacho,Mega Man,Zero Suit Samus
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17465197,0,,2300719,2285769,MaizE,TL | RedNekra,R.O.B.,Lucina
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17465213,0,,2337010,2348441,CJ,RST SCS | ThunderBug,Ganondorf,Cloud
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17465285,0,,2300719,2344533,MaizE,Nuclear Nacho,R.O.B.,Snake
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17465295,0,,2330643,2344533,Flash3210,Nuclear Nacho,Pichu,Lucina
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465308,0,,2327546,2356053,Jonny-San,IM | Nol&,Mario,Ness
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465322,0,,2304018,2312877,LNIM,Zach67671,Link,Samus
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465328,0,,2352453,2270284,RosaGetsFit,Mr. Doom,Zero Suit Samus,Ike
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465328,2,,2352453,2270284,RosaGetsFit,Mr. Doom,Zero Suit Samus,Ike
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465346,0,,2355895,2345873,BC,MM | zappg!,Bowser Jr.,Bowser
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465354,0,,2352453,2355895,RosaGetsFit,BC,Zero Suit Samus,Bowser Jr.
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465356,0,,2327546,2292697,Jonny-San,MountainDude,Meta Knight,Link
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465462,0,,2356053,2271722,IM | Nol&,pokemonemblem,Ness,Marth
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465478,0,,2355895,2312877,BC,Zach67671,Bowser Jr.,Bayonetta
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465479,0,,2270284,2269756,Mr. Doom,Icy Motto,Ike,Link
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465479,1,,2270284,2269756,Mr. Doom,Icy Motto,Ike,Link
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465484,0,,2356053,2351432,IM | Nol&,Degyn Sefer,Ness,King Dedede
1544284800,111296,Ridge’s Monthly December,257767,Ridge Smash Monthlies,17465485,0,,2323012,2270284,Smabros,Mr. Doom,Link,Ike
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17465513,0,,2355472,2300719,A-Mag,MaizE,R.O.B.,Pikachu
1544245260,106973,Gate to the Light World,248489,Smash Ultimate Ladder,17465711,0,,2350975,2337010,TT1,CJ,Ganondorf,Ganondorf
